Prediction_ID,Actual_TEY,Predicted_TEY,Actual_CO,Predicted_CO,Actual_NOX,Predicted_NOX
453,133.82,133.64626,1.7005,1.3328141,62.383,62.229805
454,148.5,148.16608,1.0389,1.2878332,52.124,55.537483
455,134.88,135.14583,1.2274,1.1624541,63.268,61.5413
456,162.7,163.03311,2.4253,2.3116803,50.296,50.414
457,134.31,134.28516,0.75842,0.63061893,60.809,61.910694
458,153.35,153.74435,1.2669,1.5267917,86.396,74.651535
459,133.77,133.85498,1.7362,1.7633013,82.045,81.801506
460,135.76,135.38832,0.46087,0.5562091,65.225,66.894646
461,109.77,109.731995,4.4583,4.527634,50.715,51.43973
462,120.72,121.04097,2.4846,2.3790407,54.978,54.7492
463,119.15,119.393616,1.1831,1.1335908,58.586,62.89661
464,133.66,133.88548,0.81178,1.3557047,74.101,72.50049
465,129.52,129.7746,2.1539,1.4874619,64.004,62.582233
466,135.42,135.18925,2.505,2.5376713,62.475,61.043636
467,135.81,135.38197,1.4763,0.96989924,62.664,61.933014
468,129.25,128.61452,1.8268,2.1752343,59.367,52.07938
469,135.69,135.44061,1.6306,1.09226,66.906,66.2319
470,134.78,134.18747,1.1288,1.6467983,71.948,75.24574
471,132.15,131.32375,3.0545,3.407219,83.888,85.85248
472,133.82,133.39474,2.3454,1.3038956,85.279,71.24138
473,134.52,134.5887,1.5281,1.3958809,73.509,72.645874
474,133.67,133.78429,2.0787,1.3647546,85.404,81.25024
475,134.28,133.30878,0.35476,0.5156089,64.771,65.52209
476,134.83,134.42644,1.8577,1.2686628,67.294,64.74576
477,133.38,133.33583,1.5482,1.8067118,66.071,65.48359
478,133.69,133.56615,1.2808,1.3774018,76.069,76.13802
479,133.73,133.35678,0.7338,1.4008667,75.166,75.37577
480,130.72,130.50597,3.6304,3.5829413,75.203,72.350716
481,153.91,153.71263,1.1342,1.3040854,80.078,67.39547
482,133.65,134.28291,1.9933,1.4376907,77.396,76.78636
483,132.06,132.67664,1.1276,1.4738277,72.883,71.40201
484,134.11,133.94666,2.578,2.2852497,83.831,83.082924
485,154.54,154.97029,1.1915,1.2888898,61.489,62.672516
486,153.06,152.6325,1.9944,1.4617835,53.514,53.90259
487,123.12,122.27758,1.8311,2.0216014,52.575,54.1775
488,142.58,143.4889,1.064,2.128564,76.408,79.75293
489,160.6,160.68999,0.82415,1.3141913,68.531,67.34099
490,151.68,151.7115,2.1587,1.7826016,63.762,64.45833
491,128.29,128.85799,2.4485,2.511755,58.766,61.772865
492,134.42,133.9297,0.45226,1.5277234,64.255,65.56858
493,108.64,109.16948,4.397,4.344988,54.807,50.887074
494,132.97,131.89557,1.8287,1.7968818,81.187,81.46186
495,126.93,127.532555,2.4331,2.1869528,66.27,72.60816
496,124.1,124.0806,2.823,2.600622,53.578,54.819565
497,133.26,133.65144,0.93293,1.4042791,61.359,60.592033
498,122.06,122.243355,1.7807,2.4528043,47.398,48.89585
499,156.7,156.47673,0.5522,1.6939862,62.114,68.38691
500,150.97,150.81795,1.687,1.5416337,54.058,58.373123
501,147.94,147.92911,1.3772,1.3565576,54.072,54.418903
502,133.91,134.0468,1.3056,1.3454727,63.17,61.356842
503,160.13,159.8207,0.8528,1.5117574,74.87,70.6372
504,111.93,111.33708,4.9115,4.046709,53.799,49.326775
505,133.77,133.52815,0.91512,1.64265,69.347,71.30799
506,134.8,134.77101,1.5252,1.6832253,69.461,69.54665
507,162.78,162.14516,2.8722,2.5466635,60.582,63.286026
508,145.43,145.54912,1.4963,1.4958813,57.793,56.779163
509,158.48,158.20988,0.91859,1.220397,63.521,69.33426
510,110.75,111.23242,3.4656,4.272113,50.273,53.543625
511,148.72,149.12407,1.3648,1.4632496,41.4,53.665447
512,132.99,133.60558,1.4318,1.1170762,70.696,61.770203
513,124.45,124.34539,3.2292,3.2749152,62.36,63.768414
514,145.3,145.12747,0.22763,0.8684187,53.844,57.168407
515,133.8,133.33879,1.4016,1.2746164,67.447,69.4749
516,112.32,111.67401,2.9618,4.08779,69.303,66.78866
517,153.75,153.24297,1.3146,1.1418674,69.477,67.18549
518,140.09,140.72188,1.2687,1.1481726,72.303,72.43044
519,137.35,137.00421,2.8759,2.6364236,69.684,67.06762
520,110.36,110.155334,4.0224,3.9847953,45.326,47.874393
521,112.36,112.062805,2.0381,2.6533754,56.655,56.522465
522,112.05,111.49066,5.3475,5.6538343,64.601,63.609055
523,147.89,147.35553,1.1235,1.3189393,55.552,56.998016
524,157.6,157.11093,0.88622,1.0289434,66.694,66.66623
525,132.65,132.32935,1.4579,1.364349,65.25,66.65945
526,162.32,162.552,1.1645,0.7608241,82.832,78.222694
527,130.96,130.70259,1.9682,1.9553844,54.538,53.891033
528,133.52,133.45874,2.3467,1.96794,87.378,79.67311
529,134.51,134.40298,1.1463,1.2227496,64.12,64.60648
530,127.63,127.153725,3.6518,3.327878,67.014,69.52947
531,166.9,167.1589,0.28401,0.4184174,61.866,61.57864
532,133.73,134.01093,7.3577,5.3641524,60.801,61.103977
533,109.23,109.12137,9.9324,8.376223,53.231,54.625187
534,152.04,152.36327,1.4924,1.3840694,51.794,57.263027
535,135.03,135.09183,0.5783,1.459679,60.216,61.630737
536,130.68,131.8273,4.0424,3.5099406,68.883,68.75849
537,132.54,131.65427,0.29198,1.1010034,63.802,67.36556
538,133.33,133.51564,0.86253,1.435482,60.38,74.45484
539,137.76,139.35533,2.0368,1.7549887,68.083,62.108105
540,134.34,133.87344,0.24758,0.4646704,60.988,61.389286
541,146.16,145.87866,1.8109,1.5530428,51.819,52.15194
542,134.04,133.91124,2.9335,1.8942059,63.993,64.31462
543,133.25,133.14027,1.068,1.005367,75.18,73.726006
544,133.81,133.83101,0.42908,0.6155904,60.469,61.74202
545,142.75,142.53784,1.7822,1.5278735,54.96,54.69522
546,133.66,133.66705,1.0508,1.2034742,81.573,82.77541
547,133.65,133.79597,1.5829,1.3169906,66.802,66.737015
548,132.93,133.18411,1.8193,1.8478953,83.631,82.940315
549,155.85,154.94731,0.69376,0.943262,65.335,68.53567
550,115.7,114.579926,6.9319,6.2457123,92.216,79.159676
551,160.6,161.60155,1.3484,0.65975463,71.115,67.48915
552,112.69,112.418785,3.7189,3.610869,69.517,70.14867
553,134.22,134.31668,1.7565,1.1755949,65.655,61.05574
554,133.69,133.63684,1.0047,0.9998862,71.596,73.491585
555,133.18,134.0656,0.78592,3.2174008,57.8,61.977837
556,134.33,134.23181,0.6163,1.2380223,72.017,75.51178
557,111.72,112.217674,6.7094,7.220573,84.816,92.57426
558,105.87,106.498405,3.2079,4.8193145,64.429,63.838814
559,133.14,133.38712,1.5133,1.3476056,54.096,56.20727
560,110.79,110.85513,2.1925,2.3123794,59.334,58.237076
561,131.68,132.54973,2.0687,1.1894246,65.822,62.6534
562,133.76,133.7112,0.65165,0.6413762,63.315,66.089165
563,132.85,133.75975,1.3007,1.6001254,65.03,65.50619
564,120.63,121.01125,2.0296,2.8836765,46.146,46.623363
565,134.28,134.49373,1.6717,1.6493025,80.6,81.54533
566,155.57,155.57896,1.2041,1.2102894,72.325,72.687775
567,124.49,124.40449,1.4399,1.9904172,59.062,58.586697
568,134.46,133.54723,0.56567,1.1326612,59.455,65.463295
569,134.76,135.01869,2.3298,1.7078984,75.29,67.449974
570,155.91,154.68442,0.71426,0.8802251,57.977,61.245953
571,134.43,134.20436,2.3829,2.30291,88.975,87.422226
572,145.28,144.94754,2.1389,1.5080673,49.76,55.199673
573,145.39,144.7556,2.0445,1.6292895,55.588,54.19088
574,158.9,158.80562,2.4453,2.175089,64.299,61.08911
575,115.05,116.2612,3.5189,3.0742567,62.299,60.791214
576,109.51,109.732414,4.6034,4.209401,49.335,49.069725
577,160.28,160.30482,1.4942,1.0478288,71.385,67.81543
578,146.6,147.29977,0.61635,0.91239685,62.938,59.50637
579,134.55,134.47365,1.8427,1.3058836,62.651,60.05901
580,121.76,122.229164,2.0916,1.9645405,48.947,49.60722
581,129.23,129.56218,2.7578,2.398389,50.52,52.569656
582,134.67,134.9137,1.4147,1.6391673,78.75,80.0579
583,126.9,126.77032,2.81,2.4704094,56.67,59.594704
584,144.14,148.92947,0.44111,0.73031664,68.603,57.98023
585,119.36,120.00475,2.6257,2.3664327,56.846,59.20165
586,165.82,165.94019,0.81033,0.78519154,65.021,66.19559
587,121.13,120.21804,4.1281,3.7906349,69.825,66.12056
588,112.21,112.16654,3.4572,3.1825843,61.493,61.497414
589,135.63,135.93213,0.92027,1.7312703,66.413,65.59917
590,150.03,150.77786,1.6843,1.195533,82.404,74.368195
591,133.67,134.08134,1.2368,1.1820043,82.028,82.563965
592,132.03,133.31352,3.2615,3.5688913,66.868,67.81514
593,133.23,133.3954,1.0126,1.6573468,71.623,72.649734
594,154.04,154.08969,1.0109,1.2075179,71.671,74.84804
595,133.72,133.61005,2.3157,1.9836404,72.202,77.990204
596,109.71,109.304924,4.1643,5.2520957,55.911,69.40907
597,133.08,133.07263,1.7521,1.4790292,69.463,67.76459
598,132.74,133.17177,1.6259,1.5699209,63.369,65.00503
599,133.71,133.52705,0.31917,1.0034275,64.213,69.82229
600,108.3,108.471306,5.8547,5.758757,72.193,69.35963
601,152.14,153.06105,1.3033,1.4524152,60.449,63.15812
602,133.68,133.94395,3.3546,1.7328238,86.078,81.65177
603,167.74,167.84036,0.45674,0.37455007,61.88,62.849266
604,133.95,133.67778,1.7576,1.4425956,64.125,64.17967
605,145.54,145.75005,1.606,1.4409684,71.901,66.74112
606,130.57,130.36699,1.7282,2.1310406,57.685,57.747288
607,110.79,110.67886,2.2641,2.7381277,49.794,51.816402
608,109.14,109.3789,4.6254,5.7000036,53.955,51.94416
609,132.97,133.44914,2.2932,1.4146286,80.477,80.785774
610,132.83,132.45248,2.048,1.8364277,58.269,56.95584
611,156.22,155.62012,0.95229,0.95351464,72.172,73.60386
612,108.23,107.914085,3.788,3.9948084,67.366,67.45786
613,133.18,133.19582,1.9417,1.4872254,66.936,66.72815
614,111.05,110.718475,4.4569,4.722812,61.807,60.0602
615,133.86,134.0052,1.3837,1.584836,69.618,67.52611
616,133.83,133.89781,1.2008,2.0035121,69.758,63.60794
617,146.44,146.37473,1.9161,1.7406646,54.455,53.601166
618,110.52,110.107056,4.1653,4.3159795,51.942,57.605362
619,155.06,152.75858,0.71651,1.013551,64.579,68.41516
620,119.49,118.14883,2.3402,2.7101831,52.025,52.542892
621,149.48,149.85428,1.2845,1.276631,55.146,55.15387
622,136.24,135.04881,1.268,1.4246738,81.503,84.48026
623,149.55,148.69998,1.5172,1.5962586,58.698,59.631237
624,144.72,144.35538,1.706,1.4756669,53.69,55.487953
625,132.84,133.07265,1.9141,1.7250953,71.26,67.85605
626,139.78,140.79677,1.129,1.2876272,71.509,68.83662
627,134.25,134.0622,1.1032,2.0456228,58.825,57.546074
628,129.89,129.60872,3.6507,3.346921,65.274,65.31073
629,141.6,141.10959,1.3598,1.178072,70.653,74.504486
630,134.12,133.75856,1.6162,1.5983164,77.486,76.259895
631,137.21,136.56638,1.9683,1.6556058,56.563,56.081383
632,112.78,111.84509,1.6673,5.146265,49.64,49.90032
633,133.59,133.70651,1.547,1.5780058,68.643,73.67236
634,147.4,149.16255,0.39045,1.0790142,64.78,60.608017
635,146.3,144.85065,1.6994,1.5777974,56.757,55.89924
636,135.08,137.27032,0.85563,1.1804787,71.536,73.02072
637,134.47,134.2858,0.72303,1.9303739,63.522,68.3214
638,110.8,110.49029,1.8828,1.9821992,54.369,54.10191
639,133.77,133.6389,0.73498,1.3236839,64.202,65.60816
640,114.36,112.69928,4.819,4.932219,91.878,103.52247
641,129.96,130.27597,2.9168,2.2980235,53.348,51.919518
642,105.06,103.668526,7.2318,9.872083,89.071,90.95455
643,117.77,117.66862,2.8504,3.7030675,66.574,65.328545
644,162.35,162.65315,1.0292,0.971382,70.312,73.03748
645,109.47,109.48379,10.057,10.287672,93.431,91.49696
646,115.2,114.52828,4.0911,3.425789,52.036,52.874744
647,135.39,135.2535,1.3304,2.2765598,68.818,64.50688
648,133.74,134.05164,0.71738,1.9741586,64.439,64.52499
649,133.7,133.75249,1.9582,1.1415722,55.774,55.153404
650,111.72,111.8283,2.3962,2.0760357,47.395,49.217926
651,114.97,114.89567,3.1024,3.4958403,52.399,54.25442
652,111.01,111.38769,2.3862,2.4672554,61.513,58.583378
653,132.41,132.35414,1.6191,1.6398787,66.212,66.014114
654,150.22,150.61919,1.7948,1.4752384,49.631,51.952858
655,152.64,154.39348,1.4756,1.4579526,67.034,65.53669
656,134.8,135.92456,3.0201,3.8250537,61.31,72.86616
657,150.79,150.35593,0.91347,0.9850714,67.625,65.818665
658,109.18,109.39476,5.6145,5.0192037,75.593,71.149574
659,131.21,131.19524,3.3044,3.0344982,64.474,64.56049
660,154.83,155.03038,2.8278,1.5747615,64.426,63.703484
661,135.01,134.62212,1.6609,1.5642258,75.724,75.08567
662,133.73,133.99652,1.4923,1.6835548,63.726,62.004997
663,109.37,109.09127,7.8435,8.063089,95.782,95.93569
664,157.56,157.77702,4.3397,1.9429976,67.012,60.27643
665,134.89,134.93881,0.56681,1.2777382,67.691,71.10694
666,107.53,107.49509,3.6067,4.7682056,68.859,62.234333
667,111.73,111.82167,3.0735,4.160745,99.47,104.587616
668,114.8,114.91515,7.3797,6.5545073,78.902,79.36747
669,163.61,164.23714,0.051019,0.91608995,66.859,68.70062
670,136.13,136.6729,3.8458,3.6026285,66.427,63.28286
671,132.7,133.2256,1.1945,1.5696117,63.584,65.22916
672,160.78,161.00946,0.9215,0.83672255,68.639,66.487724
673,134.21,134.0139,1.3348,1.3127955,64.405,60.352562
674,130.0,130.09079,3.5399,3.570209,80.551,81.17301
675,130.91,130.67943,2.3206,2.3452673,55.89,56.911797
676,133.72,133.62138,1.2288,1.3502852,69.366,68.45436
677,134.61,134.07852,0.74672,0.9666465,63.413,64.04744
678,167.64,167.41907,0.47151,0.99133927,67.097,69.53223
679,151.57,151.76846,1.2927,1.5421579,54.483,57.969738
680,128.66,128.31465,0.73163,1.4973285,45.575,47.97525
681,133.71,133.8833,1.5596,1.5742601,79.723,79.65665
682,110.29,110.67476,4.7987,5.9494686,70.344,70.165596
683,150.25,150.65602,1.147,1.009789,70.119,70.078575
684,132.79,132.83852,2.4933,1.5762742,68.317,65.1443
685,153.13,153.55783,3.4456,1.1103169,57.13,62.33836
686,133.73,133.67722,1.4443,1.6117544,69.92,71.22815
687,130.57,130.76344,1.6142,1.7869669,44.306,46.78934
688,147.04,147.08813,1.8196,1.2756057,58.519,56.553997
689,168.12,168.3434,0.67155,0.25320226,63.318,62.239204
690,112.05,110.85021,9.1157,7.758237,106.53,104.44917
691,134.73,133.83301,1.0663,0.94276196,74.676,73.168144
692,133.67,133.65273,1.1852,1.3699147,76.127,75.78753
693,133.7,134.17145,2.9338,1.421135,78.789,63.90714
694,108.93,109.096695,4.576,4.365089,49.573,50.605278
695,134.84,134.34718,1.1319,1.1601106,60.53,59.904243
696,134.06,134.23929,1.5201,1.5942062,73.059,70.9285
697,154.7,154.7319,1.283,1.3140624,78.44,71.25107
698,143.25,143.33185,2.5587,2.4563007,64.824,64.322075
699,134.56,134.71422,0.66772,0.64568835,60.665,59.728477
700,110.08,109.765816,5.6817,7.136129,89.296,87.44437
701,132.73,133.07188,0.84171,1.4464232,60.267,70.520996
702,111.78,112.50503,3.5758,3.1970723,61.688,59.337517
703,133.75,134.4807,1.4003,2.752507,64.995,65.654785
704,136.43,136.47209,1.4288,1.9709494,55.309,54.657146
705,146.72,146.8564,2.3224,1.2758157,55.516,55.50075
706,155.61,156.44804,1.3046,1.4075798,77.024,76.17628
707,133.77,133.82245,1.1105,0.8524943,65.651,66.18203
708,133.22,133.03677,1.1615,1.363211,60.868,62.48339
709,108.23,108.51927,7.4105,7.1416345,77.265,73.378555
710,140.02,139.92697,1.2556,1.7643515,58.753,60.68438
711,134.23,133.96382,1.6463,1.777884,68.947,70.55934
712,111.35,110.24597,12.786,16.548784,112.27,105.61561
713,151.35,150.65369,1.6703,1.3179052,58.735,55.072937
714,134.18,134.26584,1.1916,0.9665841,61.022,62.308487
715,131.18,130.9551,2.1785,2.0255253,55.229,54.088448
716,135.7,134.96054,2.6033,1.9487163,72.079,67.285675
717,161.27,161.1603,0.56372,0.556979,59.418,61.339767
718,146.0,146.50208,1.5648,1.5640682,52.56,55.488422
719,132.77,132.30623,1.3483,1.4768722,71.81,73.42866
720,158.32,158.25291,0.3336,0.8833149,66.409,68.090324
721,142.56,142.17145,1.7343,1.4797086,54.775,57.450733
722,131.25,130.95428,1.9308,1.752093,53.223,50.825745
723,136.09,136.79707,3.1215,3.0068436,69.589,68.20014
724,134.08,134.03502,1.4003,1.4314194,58.588,58.282673
725,133.82,133.6041,1.7549,1.7646205,71.475,71.9016
726,129.87,129.81944,1.9628,2.2450998,52.268,50.439857
727,109.62,109.483665,3.7063,3.9328423,69.135,67.338776
728,141.43,142.58542,0.67287,1.5442476,77.476,74.65811
729,135.24,134.2957,0.59698,0.7904888,61.369,64.956985
730,161.1,160.74384,0.24652,0.6371009,64.458,64.03568
731,112.04,111.09231,3.6652,4.3639426,48.803,54.682205
732,134.3,133.86536,1.3055,1.651136,63.868,68.01604
733,134.09,133.74779,1.3339,1.5121338,73.544,70.27823
734,134.66,134.72195,1.327,1.2320247,60.841,61.046906
735,162.66,162.6274,0.27957,0.5289087,61.262,63.676098
736,134.82,134.61018,1.4761,1.4721982,63.881,63.81739
737,117.91,118.11796,3.7603,2.9597561,58.075,53.33195
738,109.76,109.87996,5.4352,5.034825,67.285,69.596344
739,135.77,135.16646,1.4904,1.8317119,57.354,58.223774
740,114.25,113.913124,3.2126,3.8506722,51.781,51.420235
741,144.5,143.99919,0.71337,0.6708595,52.718,53.65236
742,134.11,134.4414,0.80565,1.1416726,60.918,61.0307
743,154.46,154.31354,0.71444,1.3315086,76.119,76.7997
744,122.65,123.82211,1.6815,2.25591,58.985,57.725197
745,130.72,130.47826,3.5847,3.7473156,68.08,69.202675
746,134.77,134.7475,0.75419,1.4748697,64.503,66.64398
747,133.93,133.26163,1.4832,1.3744886,81.881,84.809654
748,133.5,133.79176,1.7635,1.0664093,73.7,69.69102
749,136.54,137.547,3.1926,3.223334,61.354,63.271374
750,133.18,133.48192,3.735,4.6024246,85.749,84.84989
751,130.44,130.68062,1.8797,1.8384638,52.131,51.935726
752,134.64,134.65479,1.287,1.616728,80.542,81.506226
753,110.16,110.05494,8.0693,9.28072,107.04,95.33324
754,130.17,130.32944,3.6489,4.113569,65.039,65.05553
755,108.6,108.41735,5.3596,4.8819404,56.546,56.831825
756,130.26,130.86371,1.8475,1.934123,77.559,72.2763
757,109.2,108.86696,3.6141,3.9750488,62.376,64.225784
758,113.29,112.68563,2.0198,2.4914596,56.901,55.82358
759,118.85,119.37603,3.8697,2.6405432,62.255,64.224976
760,133.76,133.60379,1.3597,1.5208607,68.904,69.592255
761,133.65,133.4514,0.87979,1.1580551,81.543,82.23618
762,133.21,133.14458,0.87541,0.839002,74.46,76.72069
763,118.4,117.142,1.0759,3.008147,49.081,49.972134
764,142.98,139.52202,1.4024,1.1312777,54.714,56.3013
765,147.69,148.38051,0.44364,1.1358621,58.781,59.647118
766,130.94,130.92796,2.8642,2.9373674,62.027,63.325863
767,133.7,133.74063,1.228,1.0104105,78.657,78.13086
768,110.46,110.7448,6.907,6.328304,85.124,86.1911
769,129.95,129.88371,1.7102,1.5708513,64.25,62.345196
770,103.81,104.29047,12.822,8.546996,114.97,108.26001
771,109.83,110.38071,4.7354,3.7321658,53.994,53.821712
772,133.44,133.0403,2.0459,1.9888743,61.243,66.04525
773,133.74,134.4076,1.7118,1.5747068,83.098,83.47924
774,133.65,134.1533,4.1362,1.3907977,86.591,79.7133
775,161.65,160.79233,0.8425,0.6711193,63.454,64.803894
776,132.79,132.68481,1.0731,1.243457,73.015,74.62808
777,149.41,146.31311,0.93713,0.77702224,56.793,57.475433
778,151.23,151.00201,2.0811,1.5669619,50.016,49.61441
779,133.69,133.69499,0.64039,0.7730815,70.592,74.67902
780,133.69,133.89574,1.4554,1.6174084,58.284,59.07149
781,145.42,144.70396,1.6646,1.651957,56.137,53.55863
782,129.53,128.9481,1.6304,2.062897,53.45,51.97303
783,110.7,110.433815,3.6076,4.0224843,76.737,75.8136
784,157.79,157.07048,0.46888,1.9356763,57.91,64.289444
785,109.44,109.56111,4.8761,5.256007,53.745,53.804043
786,135.5,135.21823,2.4614,1.2749711,75.121,72.839836
787,130.2,130.03568,3.5129,3.5416658,71.585,72.71901
788,121.75,122.23607,2.5469,2.254611,52.352,50.492867
789,133.77,133.76974,1.3527,1.1281198,60.911,60.014362
790,153.26,152.3643,1.5517,1.0338516,68.935,69.82712
791,133.97,133.79614,0.26281,0.40703863,62.639,62.200287
792,138.08,139.00304,2.9414,3.26107,64.096,63.986755
793,134.66,133.8361,2.7916,1.649023,72.191,72.689674
794,134.27,134.23688,1.3605,2.3156433,73.301,81.171555
795,112.78,112.99099,2.0949,2.3173356,58.205,56.851658
796,133.0,133.25655,1.5857,1.6312103,63.19,64.51087
797,110.77,110.598724,1.6741,2.158933,54.006,52.088642
798,164.63,164.76788,0.98395,1.14969,70.167,69.168686
799,134.67,134.20447,1.557,1.5201461,63.165,63.083485
800,157.4,157.50562,0.44159,0.59354264,68.373,64.23791
801,161.32,160.83047,0.075924,0.47883856,65.546,66.21581
802,165.38,165.30939,0.77341,0.41791013,56.716,57.54478
803,144.35,144.6911,1.6677,1.4398148,54.89,53.68334
804,109.75,109.40264,4.8041,4.857501,56.671,57.101673
805,111.02,110.690315,5.2326,5.212943,76.166,75.94891
806,117.62,116.16711,5.8645,5.41639,94.606,80.84617
807,129.64,129.84116,4.1166,4.3910956,74.8,75.497406
808,133.22,133.74095,1.6817,1.492487,63.902,64.03656
809,131.18,131.2144,3.6849,3.4980564,68.555,68.66983
810,135.52,134.45126,3.4151,2.1036787,89.977,88.895134
811,145.86,146.04254,0.7801,0.8464752,56.806,55.858242
812,135.22,135.11792,1.6588,1.5914063,61.149,61.378746
813,135.38,135.41803,2.4871,1.7131159,71.316,69.381996
814,116.79,117.444565,3.1604,3.2848542,77.129,74.14037
815,161.91,162.4091,1.2045,0.7664619,67.4,65.73031
816,136.68,135.67365,1.4674,1.6942011,55.146,61.241436
817,129.4,129.51611,2.7656,4.317881,75.114,67.63673
818,127.45,127.79016,2.0405,1.8160652,47.118,49.470882
819,131.73,131.52986,2.1843,2.3179219,55.721,61.35843
820,119.2,120.05935,2.4759,2.1591833,68.577,67.44584
821,134.25,134.24191,1.2787,1.6499772,64.965,71.67348
822,133.53,133.39175,1.3558,1.228687,70.014,72.58993
823,133.72,133.75912,1.6812,1.6918602,74.936,76.05332
824,158.93,158.77129,1.6183,1.4520212,62.498,63.31475
825,132.25,132.78928,1.9065,1.4727061,59.52,62.375538
826,110.79,110.88662,4.4449,4.3295064,56.623,56.157223
827,114.97,114.98952,3.2852,3.431972,59.374,57.643715
828,131.32,131.35544,3.0015,3.3360357,66.527,69.78248
829,133.7,133.59822,0.34469,0.5261707,64.308,63.06386
830,133.88,134.01855,0.93261,1.0249536,61.001,63.22212
831,134.27,132.87018,1.6453,1.6722419,64.524,63.253563
832,157.49,156.52351,1.2303,1.1216487,61.085,62.668358
833,122.52,122.82026,4.8621,3.9006262,72.008,67.58837
834,133.35,133.51387,0.9002,1.1198953,60.707,61.506115
